id,id_apps,training,sentiment,content,cat_training,cat_results,preprocessing,id_object,arr_word,arr_counted,arr_group,role_group,create_at
1259,0,0,1,Kelakuan Ojol Indonesia... Hellow.... @ GrabID @ gojekindonesia driver seperti ini terus dibiarkan? Alangkah lebih baik jika mereka bisa menjadi contoh pengguna lalu lintas yang taat bukan hanya sekedar mendapat tarikan....https://megapolitan.kompas.com/read/2018/04/16/20273201/kucing-kucingan-ojek-online-di-tepi-busway-mangga-dua-dengan-petugas …,0,driver,"['kelakuan', 'ojol', 'indonesia', '.', 'hellow', '.', 'grabid', 'gojekindonesia', 'driver', 'dibiarkan', 'alangkah', 'baik', 'pengguna', 'lalu lintas', 'taat', 'bukan', 'sekedar', 'mendapat', 'tarikan', '.']",2,kelakuan|unknown|0;ojol|unknown|0;indonesia|1|0.0;.|6|0.0;hellow|unknown|0;.|6|0.0;grabid|unknown|0;gojekindonesia|1|1.0;driver|1|0.0;dibiarkan|3|-1.0;alangkah|unknown|0;baik|4|1.0;pengguna|unknown|0;lalu lintas|1|0.0;taat|4|1.0;bukan|10|-1.0;sekedar|5|1.0;mendapat|2|1.0;tarikan|unknown|0;.|6|0.0,x;x;x;x;x;x;x;x;l;lxx;x;s;x;l;lxx;x;l;lxx;x;x,0;0;0;0;0;0;0;0;0;-1.0;0;1.0;0;0;1.0;0;0;1;0;0,"[[null, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, {""word"": ""dibiarkan"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null], [null, {""word"": ""lalu lintas"", ""type"": 1, ""value"": 0.0}, {""word"": ""taat"", ""type"": 4, ""value"": 1.0}, null, null], [null, {""word"": ""sekedar"", ""type"": 5, ""value"": 1.0}, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, null, null]]",15/10/2018 8:00
1260,0,0,1,mungkin driver @ GrabID bisa diajarkan lebih ramah lagi kalau dapet cust yg pembayarannya menggunakan e-money (non tunai) atau kalau ga hapuskan aja sistem pembayaran non tunai kalau belum siap menerima cust yg bayar non tunai.,0,driver,"['driver', 'grabid', 'diajarkan', 'ramah', 'mendapat', 'customer', 'pembayarannya', 'menggunakan', 'money', 'tunai', 'tidak', 'hapuskan', 'sistem', 'pembayaran', 'tunai', 'belum', 'siap', 'menerima', 'customer', 'bayar', 'tunai', '.']",2,driver|1|0.0;grabid|unknown|0;diajarkan|unknown|0;ramah|4|1.0;mendapat|2|1.0;customer|1|0.0;pembayarannya|unknown|0;menggunakan|2|0.0;money|1|0.0;tunai|unknown|0;tidak|10|-1.0;hapuskan|unknown|0;sistem|1|1.0;pembayaran|unknown|0;tunai|unknown|0;belum|10|-1.0;siap|2|1.0;menerima|2|1.0;customer|1|0.0;bayar|2|0.0;tunai|unknown|0;.|6|0.0,x;x;x;lxx;l;l;x;lxx;l;x;x;x;x;x;x;l;lxx;lxx;l;lxx;x;x,0;0;0;1;0;0;0;0.0;0;0;0;0;0;0;0;0;-1;1.0;0;0.0;0;0,"[[null, null, {""word"": ""ramah"", ""type"": 4, ""value"": 1.0}, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, {""word"": ""customer"", ""type"": 1, ""value"": 0.0}], [null, null, {""word"": ""menggunakan"", ""type"": 2, ""value"": 0.0}, {""word"": ""money"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""siap"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""menerima"", ""type"": 2, ""value"": 1.0}, {""word"": ""customer"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""customer"", ""type"": 1, ""value"": 0.0}, {""word"": ""bayar"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1261,0,0,0,"Paling males pake Grab, Drivernya pada belagu dan selalu minta cancel dengan alasan macam2 anehhh. Apalagi kalau pake promo biar 1-2 jam baru ada yg mau. Itu pun harus marah2 dulu karena selalu minta di cancel. So better gojek sejauh ini",0,perusahaan,"['males', 'pake', 'grab', ',', 'drivernya', 'belagu', 'meminta', 'cancel', 'alasan', 'macam2', 'anehhh', '.', 'pake', 'promo', 'biar', 'jam', '.', 'marah2', 'dahulu', 'meminta', 'di', 'dicancel', '.', 'so', 'better', 'gojek']",2,"males|unknown|0;pake|2|0.0;grab|1|1.0;,|6|0.0;drivernya|unknown|0;belagu|unknown|0;meminta|2|0.0;cancel|2|-1.0;alasan|1|0.0;macam2|unknown|0;anehhh|unknown|0;.|6|0.0;pake|2|0.0;promo|1|0.0;biar|6|0.0;jam|1|-1.0;.|6|0.0;marah2|unknown|0;dahulu|unknown|0;meminta|2|0.0;dicancel|unknown|0;.|6|0.0;so|5|0.0;better|unknown|0;gojek|1|0.0",x;lxx;l;x;x;x;s;lxx;l;x;x;x;lxx;l;x;x;x;x;x;s;x;x;x;x;x,0;1.0;0;0;0;0;0.0;-1.0;0;0;0;0;0.0;0;0;0;0;0;0;0.0;0;0;0;0;0,"[[null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, {""word"": ""grab"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""meminta"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""cancel"", ""type"": 2, ""value"": -1.0}, {""word"": ""alasan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, {""word"": ""promo"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""meminta"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1262,0,0,0,Jam2 pulang kerja sore dan malam hari promo code gk bisa dipakai? Udah tunai lebih mahal lagi. Orang pada pindah ke Gopaynya Gojek praktis dan lebih murah.pic.twitter.com/9hFa4yJP66,0,harga,"['jam2', 'pulang', 'kerja', 'sore', 'malam', 'promo', 'code', 'tidak', 'dipakai', 'tunai', 'mahal', '.', 'pindah', 'gopaynya', 'gojek', 'praktis', 'murah', '.']",2,jam2|unknown|0;pulang|2|0.0;kerja|1|1.0;sore|1|0.0;malam|1|-1.0;promo|1|0.0;code|unknown|0;tidak|10|-1.0;dipakai|3|0.0;tunai|unknown|0;mahal|4|-1.0;.|6|0.0;pindah|2|0.0;gopaynya|unknown|0;gojek|1|0.0;praktis|unknown|0;murah|4|1.0;.|6|0.0,x;lxx;l;x;x;x;x;l;lxx;x;s;x;s;x;x;x;s;x,0;1.0;0;0;0;0;0;0;-1.0;0;-1.0;0;0.0;0;0;0;1.0;0,"[[null, null, {""word"": ""pulang"", ""type"": 2, ""value"": 0.0}, {""word"": ""kerja"", ""type"": 1, ""value"": 1.0}, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""dipakai"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""mahal"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""pindah"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""murah"", ""type"": 4, ""value"": 1.0}, null, null]]",15/10/2018 8:00
1263,0,0,0,"Tapi @ GrabID langsung belagu harga nya dinaikkin berkali kali lipat, sama aja lo ngambil kesempatan boss",0,harga,"['grabid', 'belagu', 'harga', 'dinaikkin', 'berkali', 'lipat', ',', 'lo', 'ngambil', 'kesempatan', 'boss']",2,"grabid|unknown|0;belagu|unknown|0;harga|1|-1.0;dinaikkin|unknown|0;berkali|unknown|0;lipat|2|0.0;,|6|0.0;lo|7|0.0;ngambil|unknown|0;kesempatan|1|1.0;boss|1|0.0",x;x;x;x;x;s;x;x;x;x;x,0;0;0;0;0;0.0;0;0;0;0;0,"[[null, null, {""word"": ""lipat"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1264,0,0,-1,"Tapi app gojek gw bisa dibuka sih min, jadi maf masih bisa ngoder gojek nih ... pic.twitter.com/EUV0LkTzTG",0,perusahaan,"['app', 'gojek', 'dibuka', 'sih', 'min', ',', 'maf', 'ngoder', 'gojek', 'nih', '.']",2,"app|unknown|0;gojek|1|0.0;dibuka|3|0.0;sih|7|-1.0;min|4|0.0;,|6|0.0;maf|unknown|0;ngoder|unknown|0;gojek|1|0.0;nih|7|0.0;.|6|0.0",x;l;lxx;ss;s;x;x;x;x;x;x,0;0;0.0;-1.0;0.0;0;0;0;0;0;0,"[[null, {""word"": ""gojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""dibuka"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""min"", ""type"": 4, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1265,0,0,-1,"[HELP RT] mama nya temen gue pesen grab, tiba2 drivernya bilang ke pencet dan mama nya mau penjelasan kenapa di accept requestnya kalo gitu malah di kata2 in di TELFON di ANCAM. Tolong ya @ GrabID please pay attention to this matter. gak sedikit yang di giniin. spread the word! pic.twitter.com/Ntyufgp1fm",0,perusahaan,"['help', 'mama', 'temen', 'saya', 'memesan', 'grab', ',', 'tiba2', 'drivernya', 'bilang', 'pencet', 'mama', 'penjelasan', 'di', 'accept', 'requestnya', 'di', 'kata2', 'in', 'di', 'telfon', 'di', 'diancam', '.', 'tolong', 'grabid', 'please', 'pay', 'attention', 'to', 'this', 'matter', '.', 'tidak', 'di', 'giniin', '.', 'spread', 'the', 'word']",2,"help|unknown|0;mama|unknown|0;temen|1|0.0;saya|unknown|0;memesan|2|0.0;grab|1|1.0;,|6|0.0;tiba2|unknown|0;drivernya|unknown|0;bilang|2|0.0;pencet|unknown|0;mama|unknown|0;penjelasan|1|1.0;accept|unknown|0;requestnya|unknown|0;kata2|unknown|0;in|4|-1.0;telfon|unknown|0;diancam|3|-1.0;.|6|0.0;tolong|2|0.0;grabid|unknown|0;please|2|0.0;pay|unknown|0;attention|unknown|0;to|unknown|0;this|unknown|0;matter|unknown|0;.|6|0.0;tidak|10|-1.0;giniin|unknown|0;.|6|0.0;spread|unknown|0;the|1|0.0;word|unknown|0",x;x;x;x;lxx;l;x;x;x;s;x;x;x;x;x;x;s;x;s;x;s;x;s;x;x;x;x;x;x;x;x;x;x;x;x,0;0;0;0;1.0;0;0;0;0;0.0;0;0;0;0;0;0;-1.0;0;-1.0;0;0.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, {""word"": ""grab"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""bilang"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""in"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""diancam"", ""type"": 3, ""value"": -1.0}, null, null], [null, null, {""word"": ""tolong"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""please"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1266,0,0,-1,Untuk grab sekira nya grab car itu mencontoh grab baike Pake seragam Kaos berkerah atau baju kemeja Saya lihat grab car banyak yg pake celana pendek dan juga kaos oblong Tapi itu gk semua.. Ada juga yg rapih Alangkah bagus nya grab car ber seragam,0,perusahaan,"['grab', 'sekira', 'grab', 'car', 'mencontoh', 'grab', 'baike', 'pake', 'seragam', 'kaos', 'berkerah', 'baju', 'kemeja', 'grab', 'car', 'pake', 'celana', 'pendek', 'kaos', 'oblong', 'tidak', '.', 'rapih', 'alangkah', 'bagus', 'grab', 'car', 'ber', 'seragam']",2,grab|1|1.0;sekira|unknown|0;grab|1|1.0;car|unknown|0;mencontoh|unknown|0;grab|1|1.0;baike|unknown|0;pake|2|0.0;seragam|4|-1.0;kaos|unknown|0;berkerah|unknown|0;baju|unknown|0;kemeja|unknown|0;grab|1|1.0;car|unknown|0;pake|2|0.0;celana|unknown|0;pendek|4|-1.0;kaos|unknown|0;oblong|unknown|0;tidak|10|-1.0;.|6|0.0;rapih|unknown|0;alangkah|unknown|0;bagus|4|1.0;grab|1|1.0;car|unknown|0;ber|unknown|0;seragam|4|-1.0,x;x;x;x;x;x;x;lxx;l;x;x;x;x;x;x;s;x;s;x;x;x;x;x;x;lxx;l;x;x;s,0;0;0;0;0;0;0;-1.0;0;0;0;0;0;0;0;0.0;0;-1.0;0;0;0;0;0;0;1;0;0;0;-1.0,"[[null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, {""word"": ""seragam"", ""type"": 4, ""value"": -1.0}, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""pendek"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""bagus"", ""type"": 4, ""value"": 1.0}, {""word"": ""grab"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""seragam"", ""type"": 4, ""value"": -1.0}, null, null]]",15/10/2018 8:00
1267,0,0,1,"dear @Uber_IDN and @ GrabID , dapet cerita dari sepupu saya. ini maksudnya gimana ya harga tertera 75rb tapi di tagihkan dan harus di bayar oleh sepupu saya seharga Rp.239.500 bisa di jelaskan? thx. pic.twitter.com/6Rt7k5rBUr",0,harga,"['dear', 'dan', 'grabid', ',', 'mendapat', 'cerita', 'sepupu', '.', 'maksudnya', 'harga', 'tertera', 'rb', 'di', 'tagihkan', 'di', 'dibayar', 'sepupu', 'seharga', '.', '.', 'di', 'dijelaskan', 'terimakasih', '.']",2,"dear|1|0.0;dan|unknown|0;grabid|unknown|0;,|6|0.0;mendapat|2|1.0;cerita|1|0.0;sepupu|unknown|0;.|6|0.0;maksudnya|1|0.0;harga|1|-1.0;tertera|unknown|0;rb|1|0.0;tagihkan|unknown|0;dibayar|3|0.0;sepupu|unknown|0;seharga|unknown|0;.|6|0.0;.|6|0.0;dijelaskan|unknown|0;terimakasih|7|1.0;.|6|0.0",x;x;x;x;lxx;l;x;x;x;x;x;x;x;s;x;x;x;x;x;ss;x,0;0;0;0;1.0;0;0;0;0;0;0;0;0;0.0;0;0;0;0;0;1.0;0,"[[null, null, {""word"": ""mendapat"", ""type"": 2, ""value"": 1.0}, {""word"": ""cerita"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""dibayar"", ""type"": 3, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1268,0,0,0,Dmna2 maintenance itu pas dinihari bkn pd jam sibuk..kasian customer yang lg urgent&driver yg lg cari intensif,0,driver,"['dmna2', 'maintenance', 'pas', 'dinihari', 'bukan', 'pada', 'jam', 'sibuk', '.', 'kasian', 'customer', 'driver', 'cari', 'intensif']",2,dmna2|unknown|0;maintenance|unknown|0;pas|1|0.0;dinihari|unknown|0;bukan|10|-1.0;pada|unknown|0;jam|1|-1.0;sibuk|4|-1.0;.|6|0.0;kasian|1|-1.0;customer|1|0.0;driver|1|0.0;cari|2|1.0;intensif|unknown|0,x;x;x;x;x;x;l;lxx;x;x;x;l;lxx;x,0;0;0;0;0;0;0;-1;0;0;0;0;1.0;0,"[[null, {""word"": ""jam"", ""type"": 1, ""value"": -1.0}, {""word"": ""sibuk"", ""type"": 4, ""value"": -1.0}, null, null], [null, {""word"": ""driver"", ""type"": 1, ""value"": 0.0}, {""word"": ""cari"", ""type"": 2, ""value"": 1.0}, null, null]]",15/10/2018 8:00
1269,0,0,-1,"ini mah bukan pemeliharaan tapi emang down entah di ddos atau di hack, ngaku aja deh grab gak usah ngeles pemeliharaan. wkwkwkwk",0,perusahaan,"['mah', 'bukan', 'pemeliharaan', 'emang', 'down', 'di', 'ddos', 'di', 'hack', ',', 'ngaku', 'deh', 'grab', 'tidak', 'usah', 'ngeles', 'pemeliharaan', '.', 'wkwkwkwk']",2,"mah|unknown|0;bukan|10|-1.0;pemeliharaan|unknown|0;emang|10|0.0;down|4|-1.0;ddos|unknown|0;hack|unknown|0;,|6|0.0;ngaku|2|0.0;deh|7|0.0;grab|1|1.0;tidak|10|-1.0;usah|2|0.0;ngeles|unknown|0;pemeliharaan|unknown|0;.|6|0.0;wkwkwkwk|unknown|0",x;x;l;l;lxx;x;x;x;s;x;x;l;lxx;x;x;x;x,0;0;0;0;-1.0;0;0;0;0.0;0;0;0;-1.0;0;0;0;0,"[[{""word"": ""pemeliharaan"", ""type"": ""unknown"", ""value"": 0}, {""word"": ""emang"", ""type"": 10, ""value"": 0.0}, {""word"": ""down"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""ngaku"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""usah"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1270,0,0,1,"Saya driver grab , mau tanya knpa pada hari ini saya menerima orderan tidak terdapat lokasi tujuan dan tarif ? Apakah ada yg error dari aplikasi saya atau memang sistem penerimaan orderan yg berubah ? Mohon penjelasannya @ GrabID",0,aplikasi,"['driver', 'grab', ',', 'kenapa', 'menerima', 'orderan', 'tidak', 'terdapat', 'lokasi', 'tujuan', 'tarif', 'eror', 'aplikasi', 'sistem', 'penerimaan', 'orderan', 'berubah', 'mohon', 'penjelasannya', 'grabid']",2,"driver|1|0.0;grab|1|1.0;,|6|0.0;kenapa|unknown|0;menerima|2|1.0;orderan|1|0.0;tidak|10|-1.0;terdapat|unknown|0;lokasi|1|0.0;tujuan|1|0.0;tarif|1|-1.0;eror|1|-1.0;aplikasi|1|0.0;sistem|1|1.0;penerimaan|1|1.0;orderan|1|0.0;berubah|2|0.0;mohon|2|0.0;penjelasannya|unknown|0;grabid|unknown|0",x;x;x;x;lxx;l;x;x;x;x;x;x;x;x;x;l;lxx;s;x;x,0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0,"[[null, null, {""word"": ""menerima"", ""type"": 2, ""value"": 1.0}, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, null], [null, {""word"": ""orderan"", ""type"": 1, ""value"": 0.0}, {""word"": ""berubah"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1271,0,0,1,"Hari ini saya naik @ GrabID ride, mesan melalui hp teman saya. Saya baru tau, ternyata harga nominal Grab itu bisa di ubah seenaknya sendiri sama drivernya. Untung saya liat dari belakang sewaktu Mas nya mengubah nominal tersebut",0,perusahaan,"['naik', 'grabid', 'ride', ',', 'mesan', 'hp', 'teman', '.', 'tau', ',', 'harga', 'nominal', 'grab', 'di', 'diubah', 'seenaknya', 'drivernya', '.', 'untung', 'lihat', 'sewaktu', 'mas', 'mengubah', 'nominal']",2,"naik|2|1.0;grabid|unknown|0;ride|unknown|0;,|6|0.0;mesan|unknown|0;hp|unknown|0;teman|1|1.0;.|6|0.0;tau|2|0.0;,|6|0.0;harga|1|-1.0;nominal|unknown|0;grab|1|1.0;diubah|3|0.0;seenaknya|unknown|0;drivernya|unknown|0;.|6|0.0;untung|1|1.0;lihat|unknown|0;sewaktu|unknown|0;mas|1|0.0;mengubah|2|0.0;nominal|unknown|0",s;x;x;x;x;x;x;x;s;x;x;x;l;lxx;x;x;x;x;x;x;l;lxx;x,1.0;0;0;0;0;0;0;0;0.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0.0;0,"[[null, null, {""word"": ""naik"", ""type"": 2, ""value"": 1.0}, null, null], [null, null, {""word"": ""tau"", ""type"": 2, ""value"": 0.0}, null, null], [null, {""word"": ""grab"", ""type"": 1, ""value"": 1.0}, {""word"": ""diubah"", ""type"": 3, ""value"": 0.0}, null, null], [null, {""word"": ""mas"", ""type"": 1, ""value"": 0.0}, {""word"": ""mengubah"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1272,0,0,0,"Tahun 2018, komisi driver ojek online kecil banget. Rp1600/km ( @ GojekIndonesia), Rp1500/km ( @ GrabID), dan Rp1250/km (@Uber_IDN, RIP btw).",0,driver,"[',', 'komisi', 'driver', 'ojek', 'online', 'sangat', '.', 'rp1600', 'gojekindonesia', ',', 'rp1500', 'grabid', ',', 'rp1250', ',', 'rip', 'btw', '.']",2,",|6|0.0;komisi|1|1.0;driver|1|0.0;ojek|1|0.0;online|4|0.0;sangat|10|1.0;.|6|0.0;rp1600|unknown|0;gojekindonesia|1|1.0;,|6|0.0;rp1500|unknown|0;grabid|unknown|0;,|6|0.0;rp1250|unknown|0;,|6|0.0;rip|unknown|0;btw|7|0.0;.|6|0.0",x;x;x;l;lxx;x;x;x;x;x;x;x;x;x;x;x;x;x,0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0,"[[null, {""word"": ""ojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""online"", ""type"": 4, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1273,0,0,0,"Pengemudi ojek online berunjuk rasa untuk menuntut kenaikan tarif perjalanan. Buat yang belum tahu tarif yang berlaku pada kedua layanan itu, yuk, simak informasinya di sini! @ gojekindonesia @ GrabID # kumparanBISNIS http://bit.ly/2Gemxr1 pic.twitter.com/ZtyO9NbljU",0,harga,"['pengemudi', 'ojek', 'online', 'berunjuk', 'rasa', 'menuntut', 'kenaikan', 'tarif', 'perjalanan', '.', 'belum', 'tarif', 'berlaku', 'layanan', ',', ',', 'simak', 'informasinya', 'di', 'gojekindonesia', 'grabid', '#', 'kumparanbisnis']",2,"pengemudi|unknown|0;ojek|1|0.0;online|4|0.0;berunjuk|unknown|0;rasa|1|0.0;menuntut|2|0.0;kenaikan|1|-1.0;tarif|1|-1.0;perjalanan|unknown|0;.|6|0.0;belum|10|-1.0;tarif|1|-1.0;berlaku|2|0.0;layanan|1|0.0;,|6|0.0;,|6|0.0;simak|2|0.0;informasinya|unknown|0;gojekindonesia|1|1.0;grabid|unknown|0;#|unknown|0;kumparanbisnis|unknown|0",x;l;lxx;x;l;lxx;l;x;x;x;l;l;lxx;l;x;x;s;x;x;x;x;x,0;0;0.0;0;0;-1.0;0;0;0;0;0;0;1;0;0;0;0.0;0;0;0;0;0,"[[null, {""word"": ""ojek"", ""type"": 1, ""value"": 0.0}, {""word"": ""online"", ""type"": 4, ""value"": 0.0}, null, null], [null, {""word"": ""rasa"", ""type"": 1, ""value"": 0.0}, {""word"": ""menuntut"", ""type"": 2, ""value"": 0.0}, {""word"": ""kenaikan"", ""type"": 1, ""value"": -1.0}, null], [{""word"": ""belum"", ""type"": 10, ""value"": -1.0}, {""word"": ""tarif"", ""type"": 1, ""value"": -1.0}, {""word"": ""berlaku"", ""type"": 2, ""value"": 0.0}, {""word"": ""layanan"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""simak"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1274,0,0,-1,Adiknya teman saya yang bisu tuli pun diperlakukan tidak baik oleh @ GrabID dia dipaksa bayar 99rb padahal kakaknya pesan dan sudah dibayar pake grab pay. Saat komplain pun hanya dijawab standard ‘mohon maaf atas ketidaknyamanan.........’ kesel!!,0,perusahaan,"['adiknya', 'teman', 'bisu', 'tuli', 'diperlakukan', 'tidak', 'baik', 'grabid', 'dipaksa', 'bayar', 'rb', 'padahal', 'kakaknya', 'memesan', 'dibayar', 'pake', 'grab', 'pay', '.', 'komplain', 'dijawab', 'standard', 'mohon', 'ketidaknyamanan', '.', 'kesel']",2,adiknya|unknown|0;teman|1|1.0;bisu|4|-1.0;tuli|4|-1.0;diperlakukan|unknown|0;tidak|10|-1.0;baik|4|1.0;grabid|unknown|0;dipaksa|unknown|0;bayar|2|0.0;rb|1|0.0;padahal|6|0.0;kakaknya|unknown|0;memesan|2|0.0;dibayar|3|0.0;pake|2|0.0;grab|1|1.0;pay|unknown|0;.|6|0.0;komplain|unknown|0;dijawab|unknown|0;standard|unknown|0;mohon|2|0.0;ketidaknyamanan|unknown|0;.|6|0.0;kesel|unknown|0,x;l;lxx;s;l;l;lxx;x;x;lxx;l;x;x;s;s;lxx;l;x;x;x;x;x;s;x;x;x,0;0;-1;-1.0;0;0;-1;0;0;0.0;0;0;0;0.0;0.0;1.0;0;0;0;0;0;0;0.0;0;0;0,"[[null, {""word"": ""teman"", ""type"": 1, ""value"": 1.0}, {""word"": ""bisu"", ""type"": 4, ""value"": -1.0}, null, null], [null, null, {""word"": ""tuli"", ""type"": 4, ""value"": -1.0}, null, null], [{""word"": ""diperlakukan"", ""type"": ""unknown"", ""value"": 0}, {""word"": ""tidak"", ""type"": 10, ""value"": -1.0}, {""word"": ""baik"", ""type"": 4, ""value"": 1.0}, null, null], [null, null, {""word"": ""bayar"", ""type"": 2, ""value"": 0.0}, {""word"": ""rb"", ""type"": 1, ""value"": 0.0}, null], [null, null, {""word"": ""memesan"", ""type"": 2, ""value"": 0.0}, null, null], [null, null, {""word"": ""dibayar"", ""type"": 3, ""value"": 0.0}, null, null], [null, null, {""word"": ""pake"", ""type"": 2, ""value"": 0.0}, {""word"": ""grab"", ""type"": 1, ""value"": 1.0}, null], [null, null, {""word"": ""mohon"", ""type"": 2, ""value"": 0.0}, null, null]]",15/10/2018 8:00
1275,0,0,0,"Putus mitra saja sudah orang kek gitu @ GrabID Blokir selamanya...bukannya menghalangi rejeki orang lain,attitude merendahkan keterbatasan fisik itu ga bisa ditolerir",0,driver,"['putus mitra', 'kayak', 'grabid', 'blokir', 'selamanya', '.', 'bukannya', 'menghalangi', 'rezeki', ',', 'attitude', 'merendahkan', 'keterbatasan', 'fisik', 'tidak', 'ditolerir']",2,"putus mitra|1|-1.0;kayak|5|0.0;grabid|unknown|0;blokir|2|-1.0;selamanya|unknown|0;.|6|0.0;bukannya|10|-1.0;menghalangi|2|-1.0;rezeki|1|1.0;,|6|0.0;attitude|unknown|0;merendahkan|unknown|0;keterbatasan|unknown|0;fisik|unknown|0;tidak|10|-1.0;ditolerir|unknown|0",x;x;x;s;x;x;l;lxx;l;x;x;x;x;x;x;x,0;0;0;-1.0;0;0;0;1;0;0;0;0;0;0;0;0,"[[null, null, {""word"": ""blokir"", ""type"": 2, ""value"": -1.0}, null, null], [null, {""word"": ""bukannya"", ""type"": 10, ""value"": -1.0}, {""word"": ""menghalangi"", ""type"": 2, ""value"": -1.0}, {""word"": ""rezeki"", ""type"": 1, ""value"": 1.0}, null]]",26/2/2019 17:12
